,0,1
5247,could hate potter but love scent,0
5248,suppose you could say that hate potter because he s everything m not,0
5249,loathe potter lord of rings and anything else of that nature,0
5250,potter sucks hairy otters it for wussies who ca nt read real books,0
5251,hate potter too,0
5252,potter sucks,0
5253,this gift from someone who does nt know hate potter,0
5254,in   potter and prisoner of azkaban   you see dementors that suck life and joy out of you and taking your will to live,0
5255,he opened mouth to dictate reply about having potter suck cock only to be cut off by mirror speaking up,0
5256,potter and titanic suck,0
5257,hate potter,0
5258,but hate potter,0
5259,durno but hate potter,0
5260,hate potter,0
5261,potter sucks,0
5262,hate potter,0
5263,no offense but hate potter but whatev,0
5264,hate potter,0
5265,potter   other two suck,0
5266,used to hate potter,0
5267,potter sucking cock,0
5268,and hate potter,0
5269,man it awful   and yes am huge potter loser,0
5270,hate potter even more now,0
5271,now hate potter and when they said this knew they were getting to me,0
5272,potter sucked hahahaha m glad he got sent home but they all sucked do nt like s musiclove,0
5273,crystal all   oh my god hate potter and m really not into this scene,0
5274,potter sucks,0
5275,hate potter,0
5276,kinda like things off potter that give you kiss of death and suck out your soul condeming you to walk around forever in empty shell of body,0
5277,huh hate potter sorry,0
5278,hate potter jelly beans,0
5279,hate potter,0
5280,do nt understand how that pic funny but potter sucks anyways,0
5281,potter sucks frodos balls and vice versa,0
5282,hate you potter you fucking whiny little goth fuck,0
5283,  potter sucks,0
5284,so potter day canceled or rather postponed which sucks,0
5285,  hate you potter   hermione said childishly,0
5286,this quiz sucks and potter sucks ok bye,0
5287,hate potter its retarted gay and stupid and there s only one black guy,0
5288,it just me or does potter suck,0
5289,always knows what want not guy crazy hates potter,0
5290,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5291,hate potter,0
5292,not because hate potter but because am type of person that likes it when main character dies,0
5293,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5294,these potter movies really suck,0
5295,hate potter that daniel wotshisface needs fucking slap,0
5296,this quiz sucks and potter sucks ok bye,0
5297,hate potter its retarted gay and stupid and there s only one black guy,0
5298,it just me or does potter suck,0
5299,always knows what want not guy crazy hates potter,0
5300,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5301,hate potter,0
5302,not because hate potter but because am type of person that likes it when main character dies,0
5303,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5304,these potter movies really suck,0
5305,hate potter that daniel wotshisface needs fucking slap,0
5306,this quiz sucks and potter sucks ok bye,0
5307,hate potter its retarted gay and stupid and there s only one black guy,0
5308,it just me or does potter suck,0
5309,always knows what want not guy crazy hates potter,0
5310,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5311,hate potter,0
5312,not because hate potter but because am type of person that likes it when main character dies,0
5313,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5314,these potter movies really suck,0
5315,hate potter that daniel wotshisface needs fucking slap,0
5316,this quiz sucks and potter sucks ok bye,0
5317,hate potter its retarted gay and stupid and there s only one black guy,0
5318,it just me or does potter suck,0
5319,always knows what want not guy crazy hates potter,0
5320,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5321,hate potter,0
5322,not because hate potter but because am type of person that likes it when main character dies,0
5323,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5324,these potter movies really suck,0
5325,hate potter that daniel wotshisface needs fucking slap,0
5326,this quiz sucks and potter sucks ok bye,0
5327,hate potter its retarted gay and stupid and there s only one black guy,0
5328,it just me or does potter suck,0
5329,always knows what want not guy crazy hates potter,0
5330,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5331,hate potter,0
5332,not because hate potter but because am type of person that likes it when main character dies,0
5333,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5334,these potter movies really suck,0
5335,hate potter that daniel wotshisface needs fucking slap,0
5336,this quiz sucks and potter sucks ok bye,0
5337,hate potter its retarted gay and stupid and there s only one black guy,0
5338,it just me or does potter suck,0
5339,always knows what want not guy crazy hates potter,0
5340,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5341,hate potter,0
5342,not because hate potter but because am type of person that likes it when main character dies,0
5343,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5344,these potter movies really suck,0
5345,hate potter that daniel wotshisface needs fucking slap,0
5346,this quiz sucks and potter sucks ok bye,0
5347,hate potter its retarted gay and stupid and there s only one black guy,0
5348,it just me or does potter suck,0
5349,always knows what want not guy crazy hates potter,0
5350,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5351,hate potter,0
5352,not because hate potter but because am type of person that likes it when main character dies,0
5353,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5354,these potter movies really suck,0
5355,hate potter that daniel wotshisface needs fucking slap,0
5356,this quiz sucks and potter sucks ok bye,0
5357,hate potter its retarted gay and stupid and there s only one black guy,0
5358,it just me or does potter suck,0
5359,always knows what want not guy crazy hates potter,0
5360,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5361,hate potter,0
5362,not because hate potter but because am type of person that likes it when main character dies,0
5363,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5364,these potter movies really suck,0
5365,hate potter that daniel wotshisface needs fucking slap,0
5366,this quiz sucks and potter sucks ok bye,0
5367,hate potter its retarted gay and stupid and there s only one black guy,0
5368,it just me or does potter suck,0
5369,always knows what want not guy crazy hates potter,0
5370,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5371,hate potter,0
5372,not because hate potter but because am type of person that likes it when main character dies,0
5373,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5374,these potter movies really suck,0
5375,hate potter that daniel wotshisface needs fucking slap,0
5376,this quiz sucks and potter sucks ok bye,0
5377,hate potter its retarted gay and stupid and there s only one black guy,0
5378,it just me or does potter suck,0
5379,always knows what want not guy crazy hates potter,0
5380,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5381,hate potter,0
5382,not because hate potter but because am type of person that likes it when main character dies,0
5383,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5384,these potter movies really suck,0
5385,hate potter that daniel wotshisface needs fucking slap,0
5386,this quiz sucks and potter sucks ok bye,0
5387,hate potter its retarted gay and stupid and there s only one black guy,0
5388,it just me or does potter suck,0
5389,always knows what want not guy crazy hates potter,0
5390,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5391,hate potter,0
5392,not because hate potter but because am type of person that likes it when main character dies,0
